prediction_normalized,label_normalized,normalized_absolute_error,prediction_unnormalized,label_unnormalized,unnormalized_absolute_error
0.9485688,0.9396397772178504,0.008929043735518727,509915.4457785187,461555.19,48360.25577851868
0.9485304,0.9396397772178504,0.0088905987396386,509696.6607591686,461555.19,48141.47075916862
0.59910417,0.5733971186736739,0.025707047357209856,10323.222627293491,7748.65,2574.5726272934917
0.59885526,0.5733971186736739,0.025458138360627824,10294.593780746502,7748.65,2545.943780746502
0.59909546,0.5733971186736739,0.02569834507907265,10322.218486920267,7748.65,2573.568486920267
0.5890211,0.5764901833998511,0.012530903292958917,9224.600254569474,8020.78,1203.820254569474
0.5890221,0.5764901833998511,0.012531916571920099,9224.705822345639,8020.78,1203.925822345639
0.94268197,0.9395879403734693,0.0030940278386584197,477493.7467848382,461288.27,16205.476784838189
0.9159184,0.9395340792432583,0.02361566941888693,354207.5909531936,461011.09,106803.49904680642
0.94270325,0.9395879403734693,0.003115306696843234,477607.14825585583,461288.27,16318.878255855816
0.93193996,0.9396474379512456,0.0077074784251836,423551.51856541785,461594.65,38043.131434582174
0.9262246,0.9396473525336019,0.01342276318576252,397380.54435798235,461594.21,64213.66564201767
0.9246257,0.9396433009259292,0.01501760617418968,390353.24235411285,461573.34,71220.09764588717
0.9246001,0.9396433009259292,0.015043176566798322,390241.5773702109,461573.34,71331.76262978913
0.6080067,0.5733904109730089,0.03461630480152722,11401.490011595755,7748.07,3653.4200115957556
0.58901334,0.5764901833998511,0.012523154689138116,9223.808534756117,8020.78,1203.0285347561176
0.5890182,0.5764901833998511,0.012528042270009698,9224.301152431057,8020.78,1203.521152431057
0.90754294,0.9395821415291867,0.03203919757471896,322601.3502892618,461258.42,138657.0697107382
0.9075399,0.9395821415291867,0.0320422374116025,322590.27484098607,461258.42,138668.14515901392
0.9262041,0.9396473525336019,0.013443267183565255,397289.60157739616,461594.21,64304.608422603866
